,ATR,bbp
0,0.892621327901,0.167020718857
1,1.01210616557,0.238794557399
2,1.16393481196,0.298378135262
3,1.28897249283,0.344077032278
4,1.38615185079,0.41053249801
5,1.53709295099,0.514694003719
6,1.7397991212,0.642096728411
7,2.07297741365,0.756287040262
8,2.72154312692,0.957540420769
