,0,1,2
0,3.52885770349,3.33871323474,-0.962647121153
1,-0.428373793282,0.160972670491,3.49315494602
2,-0.322006196642,-0.759833753861,3.36935563954
3,0.398414126623,-0.402718645847,0.723219230558
4,2.72484871121,0.537166503696,-0.477536718525
5,3.65127519814,2.64784285731,0.490089094216
6,3.81416777806,-0.525550582411,-0.0100652957592
7,0.61975667762,3.08055375769,0.274966509048
8,0.821699505451,0.384273502392,-0.914114021302
9,0.667173801376,-0.260102968047,0.873114001803
10,-0.033894249647,-0.749336785663,3.08037744602
11,-0.965948338048,2.97559725309,-0.719120067578
12,-0.689374293434,0.29911549411,3.72102227551
13,0.389614830763,3.78918565395,-0.149581634394
14,-0.722213112066,-0.56762739368,3.02717952457
15,-0.890788261691,4.09878430209,-0.63861963659
16,3.43846611076,0.102484066713,0.134162428968
17,0.636689950673,3.63989736548,-0.614197170271
18,4.01620887794,0.395879608481,-0.483407002592
19,4.37117142772,0.0647163731543,0.115928838817
20,-0.35445546367,2.53824233951,-0.335396891917
21,3.1050636442,-0.593569608916,0.334052120129
22,2.99756521848,3.05405797588,0.0856762051803
23,-0.584101770123,-0.81781964057,3.74019234712
24,-0.945260441006,3.07369279414,-0.34500022085
25,3.79499902436,-0.728911569908,-0.74586737851
26,-0.172032040472,4.19113070798,-0.735466194265
27,3.12049457236,-0.638729795111,0.520699822393
28,-0.0356763695912,0.536157736289,-0.39420311434
29,-0.969649818449,-0.0732626270661,0.406674157838
30,-0.867918214181,3.21004235824,3.29627411964
31,3.20277665242,-0.541893084386,-0.464863275044
32,3.29288128857,0.652290117568,-0.709113614333
33,0.294007219787,3.46213547631,0.482721068311
34,3.79437143587,-0.72949631287,-0.920232694789
35,0.668643664178,-0.76588426141,0.0462046272201
36,2.85086973681,-0.922584326067,0.384781573587
37,2.80053913663,-0.661471023083,-0.873656215496
38,-0.935551816096,3.79725229266,-0.774586350652
39,-0.1900199652,-0.915854057515,3.43400724599
40,3.53594790726,0.620853794979,-0.623313843134
41,0.174636446781,0.807021111323,3.49898901701
42,-0.864921570133,-0.364827856566,3.14904854067
43,0.28053075106,0.265246627298,3.30339486738
44,0.426220853463,2.83884307667,2.88029809458
45,0.529379632643,-0.281369875038,-0.823990436709
46,0.459135199283,3.54779057653,-0.917472237619
47,-0.650264477068,3.87228531095,-0.318786841395
48,-0.91046216839,-0.774217372183,4.05175829919
49,-0.857853591953,3.27192166694,3.71803799918
50,-0.737760316162,-0.613561100652,-0.125014496452
51,3.79948267518,0.547721928555,-0.736447056581
52,3.78317530378,3.58595292169,-0.214536669279
53,3.44642033362,-0.895727321614,-0.814541369162
54,0.773979260727,3.54451690244,-0.274226776169
55,3.16610127903,0.20964390672,-0.210014255508
56,-0.250789199617,-0.873854456463,3.82936709105
57,0.439441852108,3.4534145889,-0.611263708637
58,0.725741538184,-0.942556093441,3.53634506379
59,-0.526908240153,-0.742831478538,3.63836596205
60,0.697522591033,0.664595493422,-0.308697295036
61,-0.520057623325,4.13163197984,-0.457066128358
62,-0.931138251111,4.07266569595,0.0404009218914
63,-0.916088371799,0.514945537918,4.40013026229
64,0.602801916446,-0.312037827348,3.60464358404
65,3.73119883906,-0.114108641304,0.158986870439
66,0.235121818472,-0.645765024066,3.83812482982
67,0.420541381229,-0.65873662313,3.32562607573
68,-0.960286756122,3.13592172605,-0.675331294661
69,-0.484899019037,2.75787096374,-0.987711716014
70,-0.122897878861,0.594088221926,0.351329877372
71,0.0900461762838,0.128453984393,-0.972031701454
72,0.217954278796,4.42406223101,-0.551785952644
73,4.16464093832,0.670115899034,3.88294576957
74,-0.341544009046,-0.285594880456,3.83510187561
75,3.79732167121,-0.576926578178,-0.692169669689
76,-0.00820830964017,-0.477410439652,3.56607155693
77,-0.854167991873,-0.24296632272,4.16199135935
78,3.76742029336,0.440885435191,-0.537591037899
79,-0.950911215459,-0.485270118171,-0.179767940236
80,-0.983202008713,-0.0569021066428,0.704844221711
81,0.846359396698,-0.537127732172,0.981909828955
82,-0.988004207109,-0.329498955261,0.578516225886
83,-0.802976969589,-0.115335501441,-0.238661351038
84,0.665196938212,0.423924370691,-0.289998348563
85,-0.950727331007,4.31512085163,-0.157576117245
86,4.00474915177,0.15014710758,4.49906675013
87,3.76631357035,4.06579249877,-0.965379864936
88,4.51490248005,-0.358783967724,0.184603773751
89,0.220104876635,0.0248550067254,-0.71048708332
