Date,Open,High,Low,Close,Adj Close,Volume
2010-11-19,43.995716,44.057144,43.605713,39.576447,43.818573,96210800
2010-11-22,43.811428,44.765713,43.695713,40.431908,44.765713,98268800
2010-11-23,44.349998,44.535713,43.794285,39.834499,44.104286,129861900
2010-11-24,44.571430,45.057144,44.535713,40.617695,44.971428,103431300
2010-11-26,44.820000,45.385715,44.705715,40.643505,45.000000,59396400
2010-11-29,45.071430,45.354286,44.482857,40.884792,45.267143,111446300
2010-11-30,44.791428,44.908573,44.410000,40.146744,44.450001,125464500
2010-12-01,45.038570,45.392857,45.000000,40.824139,45.200001,115437700
2010-12-02,45.361427,45.571430,44.984287,41.049946,45.450001,115709300
2010-12-03,45.287144,45.521427,45.191429,40.958324,45.348572,85523200
2010-12-06,45.520000,46.047142,45.488571,41.307999,45.735714,112120400
2010-12-07,46.257141,46.284286,45.445713,41.057674,45.458572,97863500
2010-12-08,45.661430,45.860001,45.301430,41.418957,45.858570,80483900
2010-12-09,46.018570,46.071430,45.574287,41.257671,45.680000,73537800
2010-12-10,45.664288,45.864285,45.514286,41.360889,45.794285,65627800
2010-12-13,46.338570,46.437141,45.857143,41.504116,45.952858,109953900
2010-12-14,45.961430,46.077145,45.571430,41.326050,45.755714,87752000
2010-12-15,45.714287,46.142857,45.598572,41.335083,45.765713,104328000
2010-12-16,45.869999,46.087143,45.728573,41.449917,45.892857,80507700
2010-12-17,45.947144,45.970001,45.747143,41.367344,45.801430,96732300
2010-12-20,45.942856,46.178570,45.461430,41.573780,46.029999,96402600
2010-12-21,46.142857,46.341427,46.007141,41.830547,46.314285,64088500
2010-12-22,46.337143,46.531429,46.221428,41.954414,46.451427,66480400
2010-12-23,46.428570,46.450001,46.167141,41.753139,46.228573,55789300
2010-12-27,46.121429,46.491428,45.931427,41.892490,46.382858,62454000
2010-12-28,46.558571,46.665714,46.437141,41.994419,46.495716,43981000
2010-12-29,46.602856,46.635715,46.442856,41.971199,46.470001,40784800
2010-12-30,46.497143,46.501427,46.150002,41.760880,46.237144,39373600
2010-12-31,46.135715,46.211430,45.901428,41.618950,46.080002,48377000
2011-01-03,46.520000,47.180000,46.405716,42.523430,47.081429,111284600
2011-01-04,47.491428,47.500000,46.878571,42.745358,47.327145,77270200
2011-01-05,47.078571,47.762856,47.071430,43.095013,47.714287,63879900
2011-01-06,47.817142,47.892857,47.557144,43.060177,47.675713,75107200
2011-01-07,47.712856,48.049999,47.414288,43.368553,48.017143,77982800
2011-01-10,48.404285,49.032856,48.167141,44.185291,48.921429,112140000
2011-01-11,49.268570,49.279999,48.495716,44.080776,48.805714,111027000
2011-01-12,49.035713,49.204285,48.857143,44.439476,49.202858,75647600
2011-01-13,49.308571,49.520000,49.121429,44.602051,49.382858,74195100
2011-01-14,49.412857,49.782856,49.205715,44.963318,49.782856,77210000
2011-01-18,47.074287,49.251427,46.571430,43.953045,48.664288,470249500
2011-01-19,49.764286,49.799999,48.125713,43.719509,48.405716,283903200
2011-01-20,48.061428,48.328571,47.160000,42.924702,47.525715,191197300
2011-01-21,47.681427,47.840000,46.661430,42.155697,46.674286,188600300
2011-01-24,46.695713,48.207142,46.674286,43.540161,48.207142,143670800
2011-01-25,48.047142,48.777142,47.795715,44.049828,48.771427,136717000
2011-01-26,48.994286,49.371429,48.785713,44.365932,49.121429,126718900
2011-01-27,49.111427,49.241428,48.975716,44.283360,49.029999,71256500
2011-01-28,49.167141,49.200001,47.647144,43.365967,48.014286,148014300
2011-01-31,47.971428,48.577145,47.757141,43.781441,48.474285,94311700
2011-02-01,48.757141,49.378571,48.711430,44.518181,49.290001,106658300
2011-02-02,49.207142,49.321430,49.078571,44.426579,49.188572,64738800
2011-02-03,49.114285,49.177143,48.364285,44.313030,49.062859,98449400
2011-02-04,49.091427,49.528572,49.072857,44.707851,49.500000,80460100
2011-02-07,49.698570,50.464287,49.662857,45.402016,50.268570,121255400
2011-02-08,50.525715,50.788570,50.307144,45.830387,50.742859,95260200
2011-02-09,50.741428,51.285713,50.695713,46.212303,51.165714,120686300
2011-02-10,51.055714,51.428570,49.714287,45.745232,50.648571,232137500
2011-02-11,50.678570,51.114285,50.505714,46.043278,50.978573,91893200
2011-02-14,50.970001,51.354286,50.958572,46.343914,51.311428,77604100
2011-02-15,51.312859,51.424286,51.078571,46.436817,51.414288,71043700
2011-02-16,51.542858,52.128571,51.500000,46.853577,51.875713,120289400
2011-02-17,51.035713,51.467144,50.931427,46.230373,51.185715,132645800
2011-02-18,51.244286,51.357143,49.931427,45.231705,50.080002,204014300
2011-02-22,48.878571,49.342857,48.245716,43.689831,48.372856,218138900
2011-02-23,48.395714,49.234287,48.372856,44.207230,48.945713,167963600
2011-02-24,49.145714,49.307144,48.338570,44.240776,48.982857,124975200
2011-02-25,49.322857,49.775715,49.257141,44.922031,49.737144,95004700
2011-02-28,50.177143,50.721428,50.160000,45.573631,50.458572,100768500
2011-03-01,50.781429,50.817142,49.668571,45.070419,49.901428,114034200
2011-03-02,49.994286,50.621429,49.771427,45.432980,50.302856,150647700
2011-03-03,51.027142,51.398571,50.845715,46.392948,51.365715,125197100
2011-03-04,51.438572,51.470001,51.107143,46.449715,51.428570,113316700
2011-03-07,51.628571,51.667141,50.187141,45.851032,50.765713,136530800
2011-03-08,50.701427,51.057144,50.321430,45.902641,50.822857,89079200
2011-03-09,50.669998,50.680000,50.085712,45.478149,50.352856,113326500
2011-03-10,49.874287,49.967144,49.271427,44.729782,49.524284,126884800
2011-03-11,49.332859,50.331429,49.285713,45.416203,50.284286,117770100
2011-03-14,50.454285,50.925713,50.187141,45.618790,50.508572,108989300
2011-03-15,48.871429,49.691429,48.585712,44.569790,49.347141,180270300
2011-03-16,48.857143,49.000000,46.608570,42.580200,47.144287,290502800
2011-03-17,48.118572,48.515713,47.237144,43.177589,47.805714,164855600
2011-03-18,48.161430,48.314285,47.142857,42.665352,47.238571,188303500
2011-03-21,47.998573,48.534286,47.894287,43.778862,48.471428,102350500
2011-03-22,48.937141,48.945713,48.448570,44.024014,48.742859,81480700
2011-03-23,48.468571,48.602856,47.992859,43.764664,48.455715,93249100
2011-03-24,48.835712,49.428570,48.408573,44.510441,49.281429,101178000
2011-03-25,49.724285,50.294285,49.574287,45.358147,50.220001,112227500
2011-03-28,50.450001,50.617142,50.062859,45.216228,50.062859,77338800
2011-03-29,49.665714,50.137142,49.437141,45.283314,50.137142,88225200
2011-03-30,50.091427,50.125713,49.634285,44.982685,49.804287,82351500
2011-03-31,49.480000,49.971428,49.437141,44.967197,49.787144,68504800
2011-04-01,50.158573,50.227142,49.042858,44.457550,49.222858,104665400
2011-04-04,49.187141,49.228573,48.342857,44.022717,48.741428,115021200
2011-04-05,48.141430,48.892857,48.000000,43.725956,48.412857,120682800
2011-04-06,48.745716,49.128571,48.162857,43.616287,48.291428,100634800
2011-04-07,48.299999,48.632858,48.004284,43.621449,48.297142,93361800
2011-04-08,48.560001,48.592857,47.707142,43.231789,47.865715,94383800
2011-04-11,47.722858,47.952858,47.145714,42.682137,47.257141,99736700
2011-04-12,47.212856,47.675713,47.171429,42.888577,47.485714,106409800
2011-04-13,47.860001,48.020000,47.502857,43.369843,48.018570,86555000
2011-04-14,47.828571,48.000000,47.437141,42.891148,47.488571,75450200
2011-04-15,47.614285,47.662857,46.685715,42.251179,46.779999,113401400
2011-04-18,46.585712,47.461430,45.737144,42.817600,47.407143,152474700
2011-04-19,47.585712,48.282856,47.387142,43.593056,48.265713,104844600
2011-04-20,49.072857,49.392857,48.785713,44.180126,48.915714,175166600
2011-04-21,50.714287,50.732857,49.788570,45.249771,50.099998,188452600
2011-04-25,50.048573,50.535713,50.042858,45.547817,50.430000,66636500
2011-04-26,50.517143,50.712856,49.907143,45.213650,50.060001,84700000
2011-04-27,50.320000,50.335712,49.585712,45.178799,50.021427,89053300
2011-04-28,49.455715,49.964287,49.360001,44.740101,49.535713,90239800
2011-04-29,49.540001,50.564285,49.524284,45.176212,50.018570,251586300
2011-05-02,49.962856,50.067142,49.357143,44.679466,49.468571,110678400
2011-05-03,49.712856,49.984287,49.374287,44.927204,49.742859,78337000
2011-05-04,49.751427,50.261429,49.554287,45.103962,49.938572,97312600
2011-05-05,49.771427,50.135715,49.435715,44.740101,49.535713,83992300
2011-05-06,49.955715,50.000000,49.458572,44.728504,49.522858,70033600
2011-05-09,49.694286,49.885715,49.504284,44.849785,49.657143,51186800
2011-05-10,49.841427,49.955715,49.522858,45.088478,49.921429,70522900
2011-05-11,49.860001,50.000000,49.320000,44.802036,49.604286,84000000
2011-05-12,49.445713,49.588570,48.895714,44.716881,49.509998,80500000
2011-05-13,49.380001,49.464287,48.621429,43.933697,48.642857,81529000
2011-05-16,48.457142,48.745716,47.514286,43.004700,47.614285,112443800
2011-05-17,47.428570,48.020000,47.247143,43.371128,48.020000,113083600
2011-05-18,48.067142,48.721428,48.000000,43.852402,48.552856,83694100
2011-05-19,48.868572,48.915714,48.381428,43.937565,48.647144,65292500
2011-05-20,48.508572,48.707142,47.860001,43.252430,47.888573,84492100
2011-05-23,47.138573,47.997143,47.060001,43.146626,47.771427,95900000
2011-05-24,47.928570,47.985714,47.334286,42.861481,47.455715,80481800
2011-05-25,47.632858,48.365715,47.549999,43.453709,48.111427,73556000
2011-05-26,47.995716,48.127144,47.775715,43.224045,47.857143,55640200
2011-05-27,47.828571,48.232857,47.758572,43.534985,48.201427,50899800
2011-05-31,48.728573,49.689999,48.714287,44.879448,49.689999,104438600
2011-06-01,49.838570,50.304287,49.235714,44.580109,49.358570,138670700
2011-06-02,49.500000,49.711430,49.185715,44.656246,49.442856,84695800
2011-06-03,49.025715,49.332859,48.858570,44.313030,49.062859,78312500
2011-06-06,49.385715,49.578571,48.258572,43.616287,48.291428,115485300
2011-06-07,48.310001,48.317142,47.414288,42.842121,47.434284,132446300
2011-06-08,47.397144,47.828571,47.235714,42.867916,47.462856,83430900
2011-06-09,47.607143,47.667141,47.250000,42.771160,47.355713,68772200
2011-06-10,47.221428,47.380001,46.501427,42.049900,46.557144,108488800
2011-06-13,46.742859,46.901428,46.438572,42.140217,46.657143,82368300
2011-06-14,47.142857,47.607143,47.044285,42.893726,47.491428,83642300
2011-06-15,47.107143,47.185715,46.411430,42.159576,46.678570,99799000
2011-06-16,46.700001,46.954285,45.475716,41.954414,46.451427,127647800
2011-06-17,46.998573,47.035713,45.622856,41.322186,45.751427,153755000
2011-06-20,45.337143,45.385715,44.357143,40.684795,45.045715,160161400
2011-06-21,45.240002,46.542858,45.028572,41.972477,46.471428,123345600
2011-06-22,46.451427,46.985714,46.054287,41.625397,46.087143,97645800
2011-06-23,45.562859,47.384285,45.445713,42.737610,47.318573,139939800
2011-06-24,47.338570,47.592857,46.441429,42.107960,46.621429,109951800
2011-06-27,46.798573,47.700001,46.750000,42.842121,47.434284,84953400
2011-06-28,47.664288,48.099998,47.634285,43.257599,47.894287,73574900
2011-06-29,48.005714,48.052856,47.411430,43.100170,47.720001,88136300
2011-06-30,47.814285,48.018570,47.548573,43.310490,47.952858,80738700
2011-07-01,47.992859,49.071430,47.742859,44.289806,49.037144,108828300
2011-07-05,49.000000,49.975716,48.928570,45.085903,49.918571,88763500
2011-07-06,49.849998,50.585712,49.529999,45.386543,50.251427,111156500
2011-07-07,50.667141,51.142857,50.571430,46.088440,51.028572,99915900
2011-07-08,50.477142,51.428570,50.314285,46.412304,51.387142,122408300
2011-07-11,50.905716,51.395714,50.402859,45.675560,50.571430,110668600
2011-07-12,50.504284,51.097141,49.802856,45.643303,50.535713,112902300
2011-07-13,51.189999,51.428570,50.911430,46.194244,51.145714,97909700
2011-07-14,51.572857,51.658573,50.905716,46.161983,51.110001,107633400
2011-07-15,51.595715,52.142857,51.310001,47.084526,52.131428,121116800
2011-07-18,52.204285,53.521427,52.182858,48.230289,53.400002,143163300
2011-07-19,54.000000,54.092857,53.331429,48.623825,53.835712,204786400
2011-07-20,56.588570,56.610001,55.142857,49.920551,55.271427,235335100
2011-07-21,55.278572,55.722858,54.842857,49.970867,55.327145,131633600
2011-07-22,55.474285,56.435715,55.392857,50.746311,56.185715,129182200
2011-07-25,55.764286,57.142857,55.660000,51.417252,56.928570,147451500
2011-07-26,57.142857,57.785713,57.097141,52.050777,57.630001,119145600
2011-07-27,57.227142,57.520000,56.021427,50.654709,56.084286,164831100
2011-07-28,55.945713,56.712856,55.447144,50.555355,55.974285,148508500
2011-07-29,55.377144,56.450001,54.857143,50.382458,55.782856,158146100
2011-08-01,56.825714,57.071430,56.052856,51.191456,56.678570,153209000
2011-08-02,56.807144,56.842857,55.478573,50.179897,55.558571,159884900
2011-08-03,55.854286,56.221428,54.605713,50.652130,56.081429,183127000
2011-08-04,55.630001,55.902859,53.907143,48.690914,53.910000,217851900
2011-08-05,54.348572,54.785713,51.795715,48.207066,53.374287,301147700
2011-08-08,51.669998,52.538570,50.431427,45.573631,50.458572,285958400
2011-08-09,51.614285,53.515713,50.714287,48.257385,53.430000,270645900
2011-08-10,53.021427,53.521427,51.785713,46.925835,51.955715,219664200
2011-08-11,52.931427,53.635715,52.102856,48.217392,53.385715,185492300
2011-08-12,54.009998,54.234287,53.461430,48.641880,53.855713,132244000
2011-08-15,54.232857,54.995716,54.012856,49.470245,54.772858,115136000
2011-08-16,54.502857,54.767143,53.722858,49.092190,54.354286,124687500
2011-08-17,54.615715,54.931427,54.000000,49.087021,54.348572,110515300
2011-08-18,52.977142,53.235714,51.624287,47.230335,52.292858,212858800
2011-08-19,51.738571,52.428570,50.857143,45.937477,50.861427,193972100
2011-08-22,52.072857,52.125713,50.727142,45.990379,50.919998,133828800
2011-08-23,51.471428,53.377144,51.000000,48.204483,53.371429,164208800
2011-08-24,53.352856,54.137142,52.942856,48.537369,53.740002,156566900
2011-08-25,52.154285,53.635715,52.142857,48.219978,53.388573,217836500
2011-08-26,53.024284,54.828571,52.971428,49.492176,54.797142,160369300
2011-08-29,55.454285,55.928570,55.428570,50.316658,55.709999,101317300
2011-08-30,55.464287,55.977142,55.172855,50.319237,55.712856,104480600
2011-08-31,55.795715,56.011429,54.551430,49.653461,54.975716,130646600
2011-09-01,55.117142,55.334286,54.388573,49.163162,54.432858,85931300
2011-09-02,53.534286,54.000000,53.118572,48.262543,53.435715,109734800
2011-09-06,52.481430,54.332859,52.354286,48.996708,54.248573,127424500
2011-09-07,55.080002,55.085712,54.571430,49.537334,54.847141,87644200
2011-09-08,54.628571,55.515713,54.615715,49.564434,54.877144,104039600
2011-09-09,54.847141,55.142857,53.574287,48.705109,53.925713,141203300
2011-09-12,53.285713,54.411430,53.128571,49.022514,54.277142,116958100
2011-09-13,54.591427,55.172855,54.321430,49.626366,54.945713,110140100
2011-09-14,55.288570,56.029999,55.108570,50.230202,55.614285,133681100
2011-09-15,55.918571,56.237144,55.700001,50.702454,56.137142,104454700
2011-09-16,56.505714,57.214287,56.432858,51.675316,57.214287,174628300
2011-09-19,56.714287,59.032856,56.457142,53.111374,58.804287,205965200
2011-09-20,59.321430,60.408573,58.741428,53.346210,59.064285,193938500
2011-09-21,59.948570,60.227142,58.857143,53.177185,58.877144,151494000
2011-09-22,57.290001,58.545715,56.671429,51.845631,57.402859,242120200
2011-09-23,57.182858,58.105713,57.121429,52.165615,57.757141,136569300
2011-09-26,57.122856,57.711430,55.900002,52.019802,57.595715,203219100
2011-09-27,58.389999,58.464287,56.865715,51.515320,57.037144,158124400
2011-09-28,57.169998,57.677143,56.644287,51.225002,56.715714,107409400
2011-09-29,57.417141,57.458572,55.172855,50.394073,55.795715,162771700
2011-09-30,55.302856,55.555714,54.454285,49.200573,54.474285,136910200
2011-10-03,54.338570,54.662857,53.310001,48.333511,53.514286,167274800
2011-10-04,53.509998,54.542858,50.605713,48.062561,53.214287,308419300
2011-10-05,52.551430,54.259998,51.471428,48.804451,54.035713,196617400
2011-10-06,53.332859,54.968571,53.114285,48.690914,53.910000,203145600
2011-10-07,53.682858,53.962856,52.641430,47.714188,52.828571,133864500
2011-10-10,54.155716,55.544285,54.029999,50.166985,55.544285,110628700
2011-10-11,56.081429,57.597141,55.928570,51.648209,57.184284,151421900
2011-10-12,58.191429,58.464287,57.162857,51.893360,57.455715,155571500
2011-10-13,57.854286,58.347141,57.549999,52.698490,58.347141,106546300
2011-10-14,59.547142,60.285713,59.324287,54.449390,60.285713,143341800
2011-10-17,60.248573,60.957142,59.419998,54.190048,59.998573,171511200
2011-10-18,60.251427,60.687141,59.427143,54.480362,60.320000,220400600
2011-10-19,57.335712,58.345715,56.828571,51.432735,56.945713,276014900
2011-10-20,57.142857,57.192856,56.315716,51.005665,56.472858,137317600
2011-10-21,56.871429,57.020000,55.821430,50.690842,56.124287,155311100
2011-10-24,56.597141,58.071430,56.485714,52.355282,57.967144,125534500
2011-10-25,57.861427,58.078571,56.768570,51.323067,56.824287,107606800
2011-10-26,57.394287,57.507141,56.164288,51.688213,57.228573,114076200
2011-10-27,58.222858,58.428570,57.412857,52.215939,57.812859,123666200
2011-10-28,57.571430,58.049999,57.501427,52.249489,57.849998,80710700
2011-10-31,57.488571,58.475716,57.292858,52.227547,57.825714,96375300
2011-11-01,56.772858,57.071430,56.174286,51.160496,56.644287,132947500
2011-11-02,57.155716,57.205715,56.444286,51.276623,56.772858,81837700
2011-11-03,57.009998,57.628571,56.480000,52.006908,57.581429,110346600
2011-11-04,57.432858,57.634285,57.022858,51.641758,57.177143,75557300
2011-11-07,57.130001,57.142857,56.590000,51.575966,57.104286,67568900
2011-11-08,57.458572,58.285713,57.365715,52.414639,58.032856,100110500
2011-11-09,56.709999,57.270000,56.318573,51.001797,56.468571,139671000
2011-11-10,56.718571,56.744286,54.592857,49.703777,55.031429,186188100
2011-11-11,55.230000,55.528572,54.322857,49.626366,54.945713,163446500
2011-11-14,54.788570,55.035713,54.028572,48.934772,54.180000,108226300
2011-11-15,54.400002,55.642857,54.207142,50.169567,55.547142,107702700
2011-11-16,55.607143,55.877144,54.902859,49.645714,54.967144,87302600
2011-11-17,54.854286,54.939999,53.642857,48.696079,53.915714,119975100
2011-11-18,54.131428,54.284286,53.554287,48.377373,53.562859,92984500
2011-11-21,52.914288,53.097141,52.272858,47.612251,52.715714,111995100
2011-11-22,53.002857,53.990002,52.991428,48.579952,53.787144,102255300
2011-11-23,53.501427,53.691429,52.411430,47.351616,52.427143,107067800
2011-11-25,52.631428,53.021427,51.902859,46.910339,51.938572,63690200
2011-11-28,53.192856,53.817142,52.904285,48.529633,53.731430,86603300
2011-11-29,53.691429,54.118572,52.885715,48.152882,53.314285,93963800
2011-11-30,54.470001,54.611427,54.042858,49.314114,54.599998,101484600
2011-12-01,54.648571,55.571430,54.392857,50.053432,55.418571,96795300
2011-12-02,55.689999,56.232857,55.511429,50.281822,55.671429,94763900
2011-12-05,56.212856,56.630001,55.770000,50.708904,56.144287,89302500
2011-12-06,56.072857,56.375713,55.625713,50.443104,55.849998,70899500
2011-12-07,55.704285,55.848572,55.251427,50.203117,55.584286,76186600
2011-12-08,55.921429,56.500000,55.747143,50.405678,55.808571,94089100
2011-12-09,56.121429,56.291428,55.861427,50.787605,56.231430,74248300
2011-12-12,55.954285,56.271427,55.635715,50.557934,55.977142,75266800
2011-12-13,56.142857,56.485714,55.299999,50.166985,55.544285,84732200
2011-12-14,55.242859,55.340000,53.954285,49.054768,54.312859,101721900
2011-12-15,54.761429,54.820000,54.044285,48.893501,54.134285,64050000
2011-12-16,54.337143,54.878571,54.224285,49.161869,54.431427,105369600
2011-12-19,54.638573,54.978573,54.354286,49.315403,54.601429,58882600
2011-12-20,55.394287,56.585712,55.322857,51.088242,56.564285,84303800
2011-12-21,56.669998,56.757141,56.001427,51.152752,56.635715,65737000
2011-12-22,56.714287,57.018570,56.585712,51.423706,56.935715,50589700
2011-12-23,57.098572,57.655716,57.070000,52.040451,57.618572,67349800
2011-12-27,57.585712,58.441429,57.574287,52.453342,58.075714,66269000
2011-12-28,58.127144,58.321430,57.334286,51.951424,57.520000,57165500
2011-12-29,57.628571,57.950001,57.215714,52.271420,57.874287,53994500
2011-12-30,57.644287,58.040001,57.641430,52.255932,57.857143,44915500
2012-01-03,58.485714,58.928570,58.428570,53.059765,58.747143,75555200
2012-01-04,58.571430,59.240002,58.468571,53.344917,59.062859,65005500
2012-01-05,59.278572,59.792858,58.952858,53.937160,59.718571,67817400
2012-01-06,59.967144,60.392857,59.888573,54.501007,60.342857,79573200
2012-01-09,60.785713,61.107143,60.192856,54.414555,60.247143,98506100
2012-01-10,60.844284,60.857143,60.214287,54.609390,60.462856,64549100
2012-01-11,60.382858,60.407143,59.901428,54.520359,60.364285,53771200
2012-01-12,60.325714,60.414288,59.821430,54.370689,60.198570,53146800
2012-01-13,59.957142,60.064285,59.808571,54.166824,59.972858,56505400
2012-01-17,60.599998,60.855713,60.422855,54.797764,60.671429,60724300
2012-01-18,60.994286,61.352856,60.900002,55.366776,61.301430,69197800
2012-01-19,61.450001,61.624287,60.930000,55.191292,61.107143,65434600
2012-01-20,61.070000,61.071430,59.964287,54.230045,60.042858,103493600
2012-01-23,60.381428,61.207142,60.328571,55.147419,61.058571,76515600
