Date,Open,High,Low,Close,Adj Close,Volume
2016-01-14,842.000000,919.500000,815.000000,892.500000,892.500000,161500
2016-01-15,802.500000,910.000000,800.000000,903.500000,903.500000,96800
2016-01-19,881.500000,1048.000000,873.000000,1022.500000,1022.500000,129200
2016-01-20,948.500000,1022.000000,930.000000,931.000000,931.000000,148900
2016-01-21,975.000000,1026.500000,911.500000,929.500000,929.500000,167600
2016-01-22,960.000000,973.500000,870.500000,902.500000,902.500000,130000
2016-01-25,858.500000,872.500000,824.000000,832.000000,832.000000,131400
2016-01-26,802.000000,802.500000,715.000000,723.500000,723.500000,203300
2016-01-27,737.500000,759.000000,681.500000,683.500000,683.500000,220000
2016-01-28,730.500000,750.000000,686.000000,728.000000,728.000000,203100
2016-01-29,740.000000,750.000000,675.000000,679.500000,679.500000,180900
2016-02-01,661.500000,664.000000,615.000000,617.000000,617.000000,231400
2016-02-02,636.000000,680.500000,625.000000,655.000000,655.000000,197800
2016-02-03,640.000000,641.500000,515.000000,516.000000,516.000000,504000
2016-02-04,469.000000,470.500000,411.000000,433.000000,433.000000,600200
2016-02-05,464.500000,478.500000,358.500000,361.000000,361.000000,579400
2016-02-08,331.500000,336.500000,306.000000,335.500000,335.500000,685100
2016-02-09,318.500000,373.500000,314.000000,372.000000,372.000000,749200
2016-02-10,376.000000,414.500000,347.500000,349.000000,349.000000,666900
2016-02-11,276.000000,310.000000,257.500000,273.500000,273.500000,1125700
2016-02-12,298.500000,300.000000,252.000000,253.000000,253.000000,801200
2016-02-16,290.000000,318.000000,273.500000,316.500000,316.500000,903300
2016-02-17,300.000000,310.500000,278.500000,284.000000,284.000000,661200
2016-02-18,298.500000,302.000000,233.000000,234.000000,234.000000,887100
2016-02-19,244.000000,255.000000,233.000000,250.000000,250.000000,691100
2016-02-22,274.500000,277.000000,239.000000,244.500000,244.500000,823700
2016-02-23,232.500000,241.000000,225.000000,230.500000,230.500000,601600
2016-02-24,211.000000,234.000000,196.000000,223.000000,223.000000,1240500
2016-02-25,227.000000,229.000000,211.000000,213.000000,213.000000,727300
2016-02-26,227.500000,238.000000,215.000000,235.500000,235.500000,944100
2016-02-29,226.500000,227.500000,209.500000,210.000000,210.000000,600100
2016-03-01,208.500000,237.500000,206.000000,236.000000,236.000000,907900
2016-03-02,230.500000,235.500000,213.000000,218.000000,218.000000,878600
2016-03-03,214.500000,216.000000,185.000000,192.500000,192.500000,1187300
2016-03-04,191.500000,199.000000,161.000000,194.000000,194.000000,1974700
2016-03-07,186.500000,188.500000,164.500000,174.500000,174.500000,1413600
2016-03-08,168.000000,199.500000,166.000000,198.500000,198.500000,1355500
2016-03-09,212.500000,217.500000,189.500000,196.000000,196.000000,1642100
2016-03-10,187.500000,189.500000,169.000000,170.500000,170.500000,1335800
2016-03-11,174.000000,183.500000,165.500000,180.000000,180.000000,987500
2016-03-14,176.500000,204.000000,173.000000,202.500000,202.500000,1279500
2016-03-15,203.000000,211.500000,189.500000,190.000000,190.000000,1139500
2016-03-16,199.000000,206.500000,150.000000,151.500000,151.500000,1657900
2016-03-17,148.500000,162.000000,139.500000,159.000000,159.000000,1899800
2016-03-18,162.000000,162.500000,149.000000,157.000000,157.000000,1108900
2016-03-21,159.000000,163.500000,152.500000,157.000000,157.000000,946600
2016-03-22,150.000000,162.500000,147.500000,156.500000,156.500000,882000
2016-03-23,175.500000,193.000000,173.000000,192.000000,192.000000,1555500
2016-03-24,186.000000,191.000000,175.500000,179.500000,179.500000,853100
2016-03-28,175.000000,189.500000,173.500000,180.000000,180.000000,621900
2016-03-29,175.000000,181.000000,148.000000,150.500000,150.500000,1502100
2016-03-30,156.000000,164.500000,150.500000,155.500000,155.500000,1168800
2016-03-31,150.000000,162.000000,148.000000,161.500000,161.500000,810500
2016-04-01,174.500000,177.500000,158.000000,158.000000,158.000000,1097300
2016-04-04,160.500000,172.500000,160.000000,171.000000,171.000000,798500
2016-04-05,158.500000,172.000000,155.000000,156.000000,156.000000,954100
2016-04-06,162.500000,164.000000,154.000000,155.000000,155.000000,848900
2016-04-07,146.000000,147.500000,140.000000,142.000000,142.000000,1500100
2016-04-08,143.000000,143.500000,126.000000,128.000000,128.000000,1490500
2016-04-11,119.500000,120.500000,104.000000,105.500000,105.500000,1904000
2016-04-12,105.000000,110.000000,100.500000,103.000000,103.000000,1642100
2016-04-13,108.000000,112.500000,104.000000,111.000000,111.000000,1498200
2016-04-14,112.500000,125.500000,109.500000,120.500000,120.500000,1813500
2016-04-15,118.500000,123.500000,109.000000,110.500000,110.500000,1197000
2016-04-18,107.000000,115.000000,106.500000,110.500000,110.500000,876000
2016-04-19,98.000000,100.000000,92.000000,95.000000,95.000000,1699000
2016-04-20,95.000000,101.500000,88.000000,99.500000,99.500000,2207500
2016-04-21,92.000000,99.500000,91.000000,94.500000,94.500000,1955500
2016-04-22,98.500000,104.500000,92.500000,102.000000,102.000000,1815400
2016-04-25,100.500000,105.500000,98.500000,104.000000,104.000000,1050300
2016-04-26,100.500000,105.500000,97.000000,97.000000,97.000000,1044700
2016-04-27,95.500000,102.500000,93.000000,93.500000,93.500000,1523600
