,bbp,mmt
0,0.108585849756,-0.0242257548124
1,0.211550418203,-0.015180648704
2,0.310078925778,-0.00818604331786
3,0.40433186826,-0.00321738947849
4,0.523369395398,0.00138571712744
5,0.648869017856,0.00584694739862
6,0.750334881451,0.0100955421264
7,0.858494785515,0.0166224927056
8,0.957582619304,0.0262991806386
